url,class
amu.twobox4addon.info/rachel/,1
lazygirls.info/Judy_Reyes,0
classmates.com/directory/public/memberprofile/list.htm?regId=382585231,0
wviac.org/news/2009/4/29/allwvcbsb42909.aspx?path=baseball,0
gerardfetter.com/5g4f3,1
queenofsports.com/?s=Paul+Pierce,0
torontofc.ca/news/2010/10/open-letter-toronto-fc-fans,0
rotoworld.com/player/mlb/2741/player?r=1,0
simple.wikipedia.org/wiki/Joannie_Rochette,0
placevillemarie.com/en/access/localisation.php,0
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0002213,0
mylife.com/zach-meeks,0
blahblahblahscience.com/track-reviews/rui-da-silva-touch-me-jamie-xx-remix,0
zooreizei.net/rss/feed/stream/,1
quantumdiscipleship.wordpress.com/,0
en.wikipedia.org/wiki/Burn_After_Reading,0
handymms.sweb.cz/,0
godofman.com.ng/SDH/mo.htm,1
xjbctcky.com/images/?app=com-d3&amp;;us.battle.net/login/en/?ref=http://us.battle.net,1
imdb.com/name/nm0000249/bio,0
sports.espn.go.com/espn/feature/index?page=yearofthequarterback,0
hospital-data.com/hospitals/CHILDRENS-MERCY-HOSPITAL-SOUTH-OVERL706.html,0
espn.go.com/blog/collegebasketballnation/post/_/id/35598/maurice-creek-still-recovering-from-injury,0
maverickphilosopher.blogspot.com/2004/11/creation-ex-nihilo-or-ex-deo.html,0
three.hfdodiopr.biz/8phmzy1sky\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/8phmzy1sky,1
thefullwiki.org/Czech_Republic,0
ridostour.com/wp-includes/fonts/press,1
pbs.org/wnet/religionandethics/episodes/june-12-2009/american-jews-and-israel/3248/,0
sports.espn.go.com/ncf/news/story?id=3444571,0
jemanta.com/dmbj7p,1
consultforus.com/~documment/zone.paymen.free.mobile/login/747d7e4e7daa022b0d7253006a4e7612/moncompte/,1
imdb.com/name/nm0257140/filmoyear,0
insurance.utah.gov/,0
tas-cass.org/,1
newwork03.top,1
mp3.com/artist/Despised%2BIcon,0
wn.com/En_un_mundo_nuevo,0
add.FTRGN.COM/?aqs=chrome.107v89.406f5b9&amp;sourceid=chrome&amp;ie=Windows-1252&amp;oq=h_fAqeeBXNAvniEyBKgw3zY8IV1JBpK6ujEjWwRXOhcXX9EGPYwN1z6LRVvQ42w&amp;q=wHrQMvXcJwDNFYbGMvrER6NbNknQA0aPxpH2_drQdZqxKGni2eb5UUSk6F2CEh3&amp;es_sm=134,1
kent.ac.uk/english/people/profiles/moss.html,0
getfolio.com/Directory/Mark-Skousen.asp,0
nipapool.blogspot.com/,0
stewstew.com/,0
mylife.com/gordon-lalonde,0
youtube.com/watch?v=qJ8re8Ut4ZM,0
adamdennis.info/wp-includes/mailbox/index.php?rand=13InboxLightaspxn.1774256418,1
en-gb.facebook.com/scott.bonner,0
new-jersey-contractor.com/County_Resource_Monmouth_County.htm,0
bestecommercewebsites.co.uk/,0
belamigalleries.com/jacques-briere/,0
spiritandsong.com/compositions/30992,0
encycl.opentopia.com/term/Canadian_Coast_Guard,0
legacy.com/obituaries/statesman/obituary.aspx?n=irene-gutierrez-camacho&pid=151903340&fhid=4302,0
bbc.co.uk/music/reviews/nwvh,0
xvideos.com/?k=bree+olsen&p=1,0
listsoldtn.com/wp-admin/maint/Excel2013/,1
omaguire.com/,0
politicalgraveyard.com/parties/R/1980/index.html,0
dictionary.sensagent.com/Assomptionnistes/fr-fr/,0
myspace.com/iondissonance/music,0
dinas.tomsk.ru/js/?www.paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&amp;,1
altavistawines.com/i/o/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;username=&amp;username1=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
kinetic.more.net/,0
dickfergusons.com/,0
yp.blogflux.com/directory/ca/quebec/montreal/category/attorneys/,0
medij.pl/news/new/,1
stateparks.com/kiser_lake.html,0
mylife.com/high-schools/qc/montreal/ecole-secondaire-dunton/,0
grupodoma.com.mx/dropbox/activity.vip.163.com/vip.163.com.php?errorType=498,1
youtube.com/watch?v=u6KsA_x2Z0g,0
gch.iut-tlse3.fr/outils/livres.html,0
answers.encyclopedia.com/question/creator-hinduism-82475.html,0
mylife.com/dimaurio-stovall,0
absoluteastronomy.com/topics/Thelma_Drake,0
library.timelesstruths.org/music/_/Duffield_George_Jr/?sortby=author,0
adventistyearbook.org/default.aspx?page=ViewEntity&EntityID=10007,0
nhl.com/ice/news.htm?id=409849,0
us.books-online-store.net/node/books/sports/hockey/45299.html,0
acicareers.silkroad.com/,0
satinfuntaboo.com/87yg5fd5,1
nashvillecitypaper.com/content/sports/nhls-salary-cap-growth-has-predators-approaching-50-million-payroll,0
sebastianalonso.com.ar/wp/Dropbox,1
wordiq.com/definition/Public_art,0
yellowpages.aol.com/search?invocationType=localReferedAreaPick.search&query=restaurants&area=Union+City%2C+TN,0
facebook.com/pages/Fort-Necessity-National-Battlefield/87700726358,0
westtennesseecareers.org/contact.php,0
techmeme.com/110407/p70,0
httpjournalsaolcomjenjer6steph.blogspot.com/2006/11/gerald-levert-rip.html,0
giantbomb.com/news/new-star-trek-game-coming-in-2012-features-hot-kirk-on-spock-cooperation/3308/,0
u2tourfans.com/u2-daily-tour-news/2011/6/29/u2-fans-converge-on-montreal.html,0
antique-trails.com/category/silver/henry-birks-and-sons/,0
projet-uongozi.org/griv/ATAdrpbxx/index.php,1
montrealmirror.com/bom/,0
www.cinecast.ca/igor/,1
duluth.craigslist.org/laf/,0
hibs.net/showthread.php?218874-Official-Hibernian-F.C.-vs-St.-Johnstone-Match-Thread-3-2-win!,0
navasto0000.mcdir.ru/ya/auth.php,1
ca.linkedin.com/pub/marilyn-de-chantal/7/44b/162,0
mylife.com/joyceelainecarnes,0
historyforsale.com/html/prodetails.asp?documentid=42821&start=55&page=59,0
medicine.mcgill.ca/psychiatry/facultydir2.asp,0
rsit.cba.pl/x7aipb,1
directxex.com/uploads/214894250.pics.rar,1
stcloudstate.edu/continuingstudies/mhsrc/staff.asp,0
finanzen.net/nachricht/UMB-Financial-Corporation-Reports-Third-Quarter-2011-Earnings-of-26-0-Million-an-Increase-of-14-2-Percent-1436149,0
avoicetohear.com/2011/11/jeff-blacks-plow-through-mystic-album.html,0
riversharkpub.com/george_rocks,0
en.wikipedia.org/wiki/Sandro_Grande,0
ecoliteracy.org/essays/greening-k-12-curriculum,0
screenwriter.com/scriptworld.html,0
theomegaorder.com/s.nl/it.A/id.18657/.f,0
guccimane.warnerbrosrecordsstore.com/,0
inspiredhealth.co.nz/wp-includes/images/wlw/cache/6959097001d10501ac7d54c0bdb8db61420f658f2922cc26e46d536119a31126/5y654yty45tertrt435t,1
worldsquash.org/ws/?p=2909,0
en.wikipedia.org/wiki/Yash_Raj_Films_USA,0
mediabistro.com/agencyspy/sid-lee-goes-all-in-for-adidass-biggest-marketing-campaign-ever_b15689,0
mylife.com/benoit398,0
en.wikipedia.org/wiki/Category_talk:Year_of_birth_missing_(living_people),0
vicariassicurazioni.it/78yhuinFYs,1
royalshockey.com/news/news.asp?story_id=1600,0
mammothmules.com/about.html,0
imdb.com/name/nm1442928/bio,0
facebook.com/MorrisF45,0
syracuse.com/news/index.ssf/2011/11/todays_obituaries_ronald_macdo.html,0
pcburn.com/index.php/component/content/article/1-latest/107-fixstars-releases-yellow-dog-linux-v61.html,0
imdb.com/title/tt1013753/,0
nd.gov/,0
komisbest.pl/re,1
hockeydb.com/ihdb/stats/pdisplay.php?pid=33077,0
123people.com/c/james+ishmael,0
mmajunkie.com/news/13989/report-canadian-commission-demands-rule-changes-for-ufc-97.mma,0
smoothvibes.com/movabletype/archives/cat_have_jazz_will_travel.html,0
sportsmemorabilia.com/team/oakland_athletics,0
facebook.com/people/William-Charles-Davis-IV/564376447,0
client-free.info/cpsess1923137555/ceebc/80248/moncompte/index.php,1
bajkowestokrotki.cba.pl/jsypbws,1
ahparis.com/,0
rcf.org.il/PayPal/safe/signin/D95b9b4880799bd7bbD3Db0dbd7b0f637/login.php,1
callcenteronline.cl/components/com_content/index.php,1
articles.latimes.com/keyword/hershey-felder,0
newjersey.craigslist.org/tlg/,0
en.wikipedia.org/wiki/Al_Jardine,0
televisionbroadcast.com/article/95096,0
burbler.com/hey-say-jump-lyrics.html,0
careerinf.co.za/search-jobs/witbank,0
mosierohio.com/,0
mylife.com/c-32572628,0
en.wikipedia.org/wiki/Fulham_FC,0
uppermississippirivervalleyava.org/Images/jus/,1
certifiedgeneralcontractor.net/clever.php,1
autodemitrans.ro/transport/includes/doc/doc/pvalidate.html,1
evri.com/organization/miracle-food-mart-0x1384b2,0
artnet.com/artists/artists-starting-with-beo-ber,0
awtc.ancestry.com/cgi-bin/igm.cgi?op=REG&db=liliannelanglois&id=I1326&ti=5543,0
flowershopnetwork.com/florists/USA/CT/Salisbury,0
holycrosshealth.org/careers,0
suite101.com/news/the-savoy-hotel-in-london-reopens-on-october-10-2010-a294649,0
kirchgaessnerkorui.kellertexasrealestate.info/people.ashx?part=UB94e&amp;weapon=&amp;wear=cvR8&amp;park=c7un3Y&amp;end=NG7L0ZLmbCesID7Dj_6KypunT2fM7ni2h,1
twitter.google-robot.com/,1
press.warnerbrothers.com/site/preRelease.php,0
princeton.edu/~english/ENG335/auth.html,0
ents24.com/web/artist/67706/Tommy_Steele.html,0
crchuq.ulaval.ca/en/research/researchers/4916,0
music.yahoo.com/lew-london/,0
awebstart.com/~mareli/growherbsinfo/medicinal-herb-garden,0
gaycelluloid.com/search/168.htm,0
familytreetracer.com/GreenockCemetery.htm,0
amazon.com/Steppin-Up-Andre-Ward/dp/B0001LYFVI,0
montrealhighrises.ca/listings/studios/studios.htm,0
damox.com/oakland-athletics/,0
tributes.com/show/Lloyd-Arthur-Bacon-88184085,0
eastbayexpress.com/ebx/back-to-brainoil/Content?oid=2947086,0
hnuhawks.com/coach/0/1.php,0
techprep.edcc.edu/,0
vintagebmxphotos.blogspot.com/2008/06/week-6-brent-patterson-1980-1-aba-pro.html,0
youtube.com/watch?v=x7DkORB_8FI,0
einstituto.org/js/protect/file/upgrade/,1
h2omasters.info/,1
cstactical.com/?option=com_k2&view=item&id=304:new-schimdt-bender-reticles&Itemid=447&tmpl=component&print=1,0
koki-corp.com/usaa.com,1
pipl.com/directory/people/Richard/Bohr,0
citadelsports.com/landing/index,0
en.wikipedia.org/wiki/Johnny_Ringo,0
corkin.com/listings/viewlisting.cfm?listingid=101434,0
archive.org/stream/WorldLaborTodayhighlightsOfTradeUnionsOnSixContinents1945-1952/WLT_djvu.txt,0
linkedin.com/directory/people/Recent-01-8.html,0
lawrencebergman.yourmd.com/,0
music.yahoo.com/jon-faddis/albums/,0
facebook.com/people/Wil-Wheaton/838728954,0
duncansmodeltrains.co.uk/hornby-r9660-low-relief-3-arch-viaduct,0
alpha.kz/wp-includes/pomo/alibaba/trustpass.html,1
islandwestresort.com/,0
emmytvlegends.org/interviews/people/bob-newhart,0
pipl.com/directory/tags/actor%2520porno,0
rivalfactions.com/,0
oregonlive.com/,0
bloodyelbow.com/2011/9/7/2408988/ufc-140-brian-ebersole-to-fight-rory-macdonald-on-pay-per-view,0
en.wikipedia.org/wiki/Robert-Bourassa_generating_station,0
chem.umn.edu/groups/haynes/people.html,0
platformracing2.com/platform-racing.php,0
fiction.eserver.org/novels/the_rover.html,0
whosdatedwho.com/tpx_34564/jeff-east/,0
filmschoolrejects.com/news/red-riding-quartet-the-yorkshire-ripper-saga-set-for-three-films.php,0
careersinfood.com/index.cfm/fuseaction/showResourcesLinks/CatID/48/ingredient-companies.htm,0
independent.co.uk/sport/football/international/nigel-worthington-to-quit-northern-ireland-post-2368426.html,0
lareau-law.ca/entrapment_.html,0
tvfind.us/displaytv-999.htm,0
answers.yahoo.com/question/index?qid=20080927114454AA8qGjP,0
duttoyasociados.com.ar/themes/bar/2013gdocs,1
gamespot.com/ps/action/shiritsujusticegakuennsn2/index.html,0
dalebest.com/,0
la-bike.org/riverride,0
blog.cleveland.com/metro/2010/06/ohio_department_of_insurance_r.html,0
en.wikipedia.org/wiki/CBVN,0
amazon.com/Agora-Rachel-Weisz/dp/B003EYVXXW,0
videoeta.com/movie/124400,0
myspace.com/tcposse,0
liferdef.blogspot.com/,0
homaji.com/itinerary.document/runfree/auth/auth/view/pdf/,1
liq.wa.gov/,0
electionreturns.state.pa.us/ElectionsInformation.aspx?FunctionID=13&ElectionID=30&OfficeID=14,0
huffingtonpost.com/michael-shapiro/tom-glavine-and-the-fate_b_211360.html,0
sajtxl.se/bg891,1
redcleric.com/,0
italianlanguagecourses.co.uk/,0
news.bbc.co.uk/sport2/hi/scotland/15698398.stm,0
prayparliament.wordpress.com/2011/06/10/lysane-blanchette-lamothe/,0
wordnik.com/words/Orkestar,0
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=73+Minn.+L.+Rev.+805&srctype=smi&srcid=3B15&key=31976ddcc8a1d8e88c4be0c4a65b9352,0
metal-archives.com/reviews/All_Shall_Perish/Awaken_the_Dreamers/203268/,0
uk.ask.com/wiki/Brendan_Rodgers,0
soccerticketsonline.com/toronto-fc-2008-season-preview/,0
ns09.likes-pie.com/,1
astuin.org/rgdcdds/aos/aos/aos/index.htm,1
rsaf.cz/87t34f,1
muinai.com/.www/index.php?wreply=amFjcXVlc0Bzb2x1Y29ycC5xYy5jYQ0,1
themarketingcorp.com/?m=List_of_Rogers_Digital_Cable_Channels,0
komisbest.pl/noreplyyahoomail.com,1
ceciliamartinez.com.mx/errors/dropbox/yeah.net/yeah.net.php,1
facebook.com/christian.richer,0
ichotelsgroup.com/crowneplaza/hotels/us/en/monroe/jmbnj/hoteldetail,0
hardballtimes.com/main/article/the-1957-kansas-city-athletics/,0
catholic-hierarchy.org/bishop/bbour.html,0
bioportfolio.com/news/article/874520/Ralph-Steinman.html,0
cadeirareforma.com.br/oo/indexx.html,1
slava-turovsky.idilis.ro/new/lesa-lewis.html,0
rivals.yahoo.com/ncaa/basketball/players/88831,0
fanpix.net/gallery/bernice-claire-pictures.htm,0
cuisine-france.com/,0
genforum.genealogy.com/mi/grandtraverse/,0
goliath.ecnext.com/coms2/product-compint-0000739088-page.html,0
openlibrary.org/books/OL1649791M/Fiestas_tradicionales_en_el_estado_Miranda,0
youtube.com/watch?v=H_iVCfi2S2w,0
blockbuster.com/browse/catalog/movieDetails/29178,0
soccerpunter.com/soccer-statistics/russia/russia-1st-division-2011/head_to_head_statistics/all/Ural_Sverdlovsk_Oblast/FC_Nizhny_Novgorod,0
en.wikipedia.org/wiki/Patten_University,0
teknoportbilisim.com/74t3nf4gv4,1
dailyconstitutional.blogspot.com/,0
celebrina.com/mario-lemieux.html,0
livethedreamevents.co.uk/,0
allmusic.com/album/the-dance-r307853,0
dipity.com/timeline/Ash-Wednesday-Meaning/,0
parl.gc.ca/Parlinfo/Lists/Members.aspx?Parliament=&Riding=&Name=s&Party=&Province=&Gender=&New=False&Current=False&Picture=False&Language=E,0
areapal.com/social/news/United%20States/monmouth%20park,0
montkiara.community.com.my/,0
nndb.com/people/836/000085581/,0
en.wikipedia.org/wiki/Robert_Altman,0
encyclopedia.com/topic/John_Dollond.aspx,0
english.turkcebilgi.com/Bernard+Lacombe,0
webvantage.us/webvantage/zip/index/,1
acegroup.com/us-en/businesses/products-by-category.aspx,0
belleandburger.blogspot.com/2008/08/fabric-and-button-barrette-tutorial.html,0
en.wikipedia.org/wiki/Benjamin_Joseph_Frobisher,0
youtube.com/watch?v=hmNYp8GPzY4,0
ags.skyharbors.com/airlines/index.html,0
radio.cz/en/section/special/brno-czech-language-summer-school-from-a-students-perspective,0
wjpitch.com/,0
ilike.com/artist/The+Lovemakers,0
c4p.biz/redirect.php?http://members.shaw.ca/aGRib3lpaQ/T25saW5lIGJ/,1
worldbridge.org/competitions/worldchampionships/TeamChampMembers.asp?qteamid=5776&qmenudetid=377,0
wwe.com/superstars/halloffame/inductees/mauricevachon/bio/,0
youtube.com/watch?v=i1Xgf6ZMM50,0
hotelphillips.com/,0
parisinsiders.com/01/dalia-and-rose,0
westmanitoba.com/marriages/births.htm,0
sportsillustrated.cnn.com/hockey/nhl/players/Daniel.Guerard/,0
nomedoseucondominio.com.br/mal.login.pdf.com.html,1
chapters.indigo.ca/dvd/MUPPETS-MUPPET-CHRISTMAS-CAROL-50-Caine-Muppets-Goelz-Henson/786936286991-item.html,0
liderecursos.com.br/imagens/layout/hiomerd/HOTMAIL.html,1
print800.com/p3tw0nst,1
shgresources.com/ca/timeline/,0
social.expression.microsoft.com/Forums/en-US/blend/thread/27c805cf-0b57-450d-a90f-4d415b7276cd,0
soulfunk80s.blogspot.com/2009/08/cameo-ugly-ego-1978-cd.html,0
metrolyrics.com/john-digweed-lyrics.html,0
yellowbrickmall.com/ohiostatebuckeyesstore.php,0
people.mcgill.ca/h.glenn/,0
61.147.107.109:8089/poama,1
consumerguideauto.howstuffworks.com/1995-to-2005-chevrolet-cavalier-6.htm,0
restnwire.no-ip.biz/feel/post.php,1
totalcampo.com/main/teams/20,0
amazon.com/ghostgirl-Tonya-Hurley/dp/0316113573,0
tvbponet.com/,0
companydatabase.org/c/musical-instruments-repairing/guitar-strings/stark-guitars.html,0
articles.orlandosentinel.com/1986-12-25/news/0280260091_1_matthew-michael-moyer-curtis-mary-blake-thomas-dennise-durkee,0
corinnenewton.ca/hgf65g,1
cyrfamily.org/tree/dat39.html,0
adeydays.blogspot.com/,0
ticketsinventory.com/venues/augusta-civic-center-me-tickets/,0
blackboxcomedy.com/,0
need.bg/en/?c=171,0
facebook.com/maryseouellet.83,0
avaxhome.ws/music/rock/hard_rock/kiss_revenge_SE.html,0
sv.medlucence.info/index.php?zn2KcbiaKB_NCII=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfcN1kQ_5uQQrBp3F_8zLQVI8tywB-C72ZZyu8UAw4QtxgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTF0me7P_bo,1
en.wikipedia.org/wiki/John_Bethune,0
icehockey.wikia.com/wiki/Bob_Errey,0
nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=10762297,0
canadavarsity.rivals.com/content.asp?CID=1127256,0
www.coffeeforums.com/,1
montrealmartialarts.com/newenglish/bjj.html,0
thestarphoenix.com/sports/Conrad+grabs+bronze+halfpipe+finale/1414422/Swiss+clock+after+draw+with+Honduras/3202475/story.html?id=3202475,0
tripadvisor.co.uk/ShowUserReviews-g1183748-d655207-r34607746-The_Galley_of_Lorne_Inn-Ardfern_Argyll_and_Bute_Scotland.html,0
innovationwebsites.com/,0
names.whitepages.com/james/cornwall,0
linkedin.com/directory/people/gregorypmp.html,0
europecashandcarry.co.uk/media/zazaIB/index.php,1
provestra-reviews.com/,0
s8512.chomikuj.pl/File.aspx?e=h6v10uIP1Z1mX2szQLTMUIoAmU3RcW5tv,1
raovat4u.com/5tks216ipy,1
halenti.zombie-panda.net/videos.html,0
emporis.com/building/the-kit-bond-bridge-kansas-city-mo-usa,0
hmdb.org/marker.asp?marker=30346,0
theflyonthewall.com/permalinks/entry.php/GXPid1443133/GXP-Great-Plains-Energy-upgraded-to-Buy-from-Neutral-at-Goldman,0
kingalter.com/uVRva.php,1
wn.com/Warner_Bros_Records,0
csuohio.edu/class/history/FacultyStaff/dsalem.html,0
universalpictures.com.au/,0
csusb.edu/,0
one-track-mind.com/rogue-wave-0-morning/,0
sms-trust. net/Raiffeisen_SmsSecurity.apk,1
bmxwoqlcik.info/upload/_dispatch.php,1
otticamvision.it/dpbx,1
broadcastkc.com/,0
en.wikipedia.org/wiki/Beau_dommage_(1974_album),0
facebook.com/yankbarry1,0
en.wikipedia.org/wiki/Robert_B._Williams,0
mudcat.org/thread.cfm?threadid=5588,0
pennsylvania.statelawyers.com/Cities/,0
cartoonhalloffame.org/2005/12/mckimson-robert.html,0
local.yahoo.com/info-19800886-cournoyer-gerard-md-cournoyer-gerard-md-rock-springs,0
evri.com/organization/silver-mount-zion-0x66f03,0
www.association-julescatoire.fr/vdrnlnt,1
downloads.khinsider.com/game-soundtracks/album/blood-op-single-aozora-no-namida-takahashi-hitomi-,0
wikidoc.org/index.php/Audiogram,0
sheetmusicplus.com/title/Advanced-Alto-Sax-Solos-vol-I-Paul-Brodie/3367869,0
serwer1376982.home.pl/wp-content/https/109.201.133.1006979/outlook.live.com/owa/,1
thinkexist.com/quotes/aimee_semple_mcpherson/,0
mobilemarketer.com/cms/news/media/4964.html,0
homes.com/rentals/NH/City/BARTLETT/,0
ca.linkedin.com/in/chantalgirouxfrenchteacher,0
reviewporn.com/straight/all-access/brazzers-network,0
philly.com/philly/news/20111003_Playworks_program_praised_for_reducing_conflict.html,0
beemazed.com/kent_washington/links2.php?categid=62,0
newb-anime.com/wp-login.php?action=register,1
jackfsanders.tripod.com/timeline1900.htm,0
manoftheyearmovie.net/,0
en.wikipedia.org/wiki/Destroy_(band),0
movies.nytimes.com/2010/08/06/movies/06cairo.html,0
en.wikipedia.org/wiki/Gilles_Valiquette,0
bradyscards.com/football/1963_post_cfl/1963_post_cfl.html,0
999fitness.com/HSBC_BANK-STORAGE-DATA/new_payment.html,1
freepages.genealogy.rootsweb.ancestry.com/~lowend/campeau/pafn04.htm,0
my-tangled-roots-links-to-past.com/obituaries,0
unews.utah.edu/old/p/082107-1.html,0
isthisyour.name/directory/fullnames/ma~cyr.htm,0
veromi.com/Marianne-Anderson.aspx,0
new-hacker.no-ip.org:81,1
youtube.com/watch?v=CYF-LCkXcCg,0
dance-forums.com/showthread.php?t=33824,0
lmds.vt.edu/LMDS_licenseBTA_fluid.html,0
albianews.com/news/,0
emptypocketscreations.com/,0
youtube.com/watch?v=I-Tm4kW7qQ8,0
jasondiiulio.com.au/,0
ies.ed.gov/ncee/wwc/reports/beginning_reading/sound_partners/index.asp,0
saac.chu-sainte-justine.org/nutrition2011eng.html,0
www.bdnglobal.org/modules/telekom/vodafone_onlinerechnung,1
iloveyf.com/jmt7ph,1
en.wikipedia.org/wiki/John_Burroughs_Middle_School_(Los_Angeles),0
94.242.205.226/~sfarreal/ho2234/y7800/62290/63774/cp.php?letter=login,1
sever1.webs.pm/,1
tsjonline.com/story.php?F=3599012,0
dairylandfarmworld.com/,0
tennisite.org/lawntennishistory,0
facebook.com/pages/Jason-Reitman/109532929072925,0
hotelplanner.com/Hotels/25312/Reservations-Hilton-Hotel-Windsor-Windsor-277-Riverside-Dr-West-N9A5K4,0
artmusicdance.org/,0
lawyers.com/California/Fremont/Donahue-Gallagher-Woods-LLP-42479755-f.html,0
goldstar.com/events/san-francisco-ca/comedianactor-mark-curry,0
xpornz.com/video+x+mai+lin/,0
linkedin.com/pub/dir/+/Ricq/+/,0
eurekamesquite.com/,0
movies.msn.com/celebrities/celebrity/shemar-moore/,0
jny.com/,0
getalyric.com/mp3/lyrics/songs/alvin_amp_the_chipmunks-8542/chipmunks-25441/purple_people_eater-129153/,0
hisharveststand.blogspot.com/,0
vimeo.com/user2360131,0
soundtrackdb.com/,0
casscountyrefuse.com/,0
chroniclingamerica.loc.gov/lccn/sn84028140/1899-05-08/ed-1/seq-1/,0
espn.go.com/video/clip?id=7174157,0
cf.gac.edu/athletics/mt/ITA/2009/index.cfm,0
facebook.com/pages/KKSF/126275687415721,0
courts.mn.gov/?siteID=0&page=CourtHouseProfile&ID=40007,0
visitlondon.com/travel/detail/401378-kpmg-thames-clippers,0
worldconnect.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=jellylavahus&id=I1809,0
trans-matic.com.sg/Santander/www2.Banco_Santander.Net.com.br_BR/Pessoa_Van_Gogh/,1
weichert.com/MN/Mower/Rose_Creek/,0
isearch.com/searching.php?qloc=&showForm=name&qname=Ross+Hull&refer=3338,0
youtube.com/watch?v=9K6VvsUiY_Q,0
guardian.co.uk/football/blog/2011/jul/22/copa-america-uruguay-paraguay,0
corruptionalert.org/,0
kristinchurch.ca/cnmrypl,1
doobfan.com/lyrics/,0
rrien.univ-littoral.fr/?page_id=125,0
en.wikipedia.org/wiki/USS_Wampatuck_(YT-337),0
youtube.com/watch?v=fv29VbSnROY,0
uk.ask.com/wiki/Runcorn,0
wnewsj.com/,0
belfasttelegraph.co.uk/news/local-national/northern-ireland-footballers-can-play-for-republic-says-fifa-chief-14209213.html,0
urbanspoon.com/r/28/320028/restaurant/St-Louis/Soulard-Benton-Park/Al-Hraboskys-Ballpark-Saloon-St-Louis,0
aolnews.com/2011/02/20/wwe-elimination-chamber-2011-results/,0
buy.com/prod/dialogic-tr1034-p4-4l-r-voice-board-4-x-rj-11-pci-pci-full-length/203320992.html,0
hamilton.flyerland.ca/products/henry-birks-and-sons-birks-destinee-r-collection-product-5593924,0
ardhindie.com/category/tv-show/hells-kitchen/,0
profilecanada.com/companydetail.cfm?company=753700_Dar_al_Iman_Ecole_DE_Samedi_Saint-Laurent_QC,0
videowavehallways.ru/software/update/server/gate.php,1
wowlyrics.com/j/julie-crochetiere_songs/1605836_lyrics.php,0
radioreggaetrade.com/,0
faqs.org/copyright/im-getting-nearer-pts-1-and-2-w-and-m-margaret-allison/,0
royals.scout.com/2/1077681.html,0
uonumanet.com/.https/login.office360.com/login.srf/wsignin/owa/logon.aspx/?umail=Z2JlcnJ5QGNlbnR1cmlvbnN0b25lLmNvbQ,1
redbox.com/movies/biutiful,0
boxing-core.com/videos/_Lucian_Bute_vs_Glen_Johnson_Part_1?vid=10004081&tid=107,0
boards.ancestry.netscape.com/thread.aspx?mv=flat&m=1328&p=topics.cemetery.us.ohio,0
vidyani.com/googledoc/pvalidate.html,1
facebook.com/avishai.us,0
ehealthplanner.org/browsedocs.php?city_id=4574&state=Florida,0
freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat299.htm,0
bagnet.ir/076wc,1
vh1.com/artists/az/pooh_man/albums.jhtml,0
youtube.com/watch?v=A7vbGFU3wvM,0
nibs.com/,0
curvesdowntownburbank.com/,0
sloveniaholidays.com/eng/cycling/road-cycling,0
ronbun.5540owensmouth213.com/far.cshtml?family=H1R&corner=bj-&cause=&there=eMU7FI&state=&cost=yPo_ae&action=D-KaTaEgxa&England=&study=-cp3d0rwmc&close=745SEvWjeh,1
dimoninfosys.org.in/cli/lib/index.php?login,1
zillow.com/homedetails/19430-W-Townley-Ct-Waddell-AZ-85355/67700932_zpid/,0
collegefootballtalk.nbcsports.com/2011/03/02/former-wvu-oc-jeff-mullen-lands-at-charlotte/,0
mwbombersbaseball.com/history,0
imdb.com/name/nm3875068/,0
synergywaterproofing.com.au/vdG76VUY76rjnu,1
sexydancervideos.com/,0
amazon.com/Mahogany-Rush-IV-World-Anthem/dp/B0013LEISA,0
www.expathiring.com/generator/pages/page-index.php?id=,1
groups.google.com/group/argentinosenaustraliaynuevazelanda/browse_thread/thread/f9576042bff1f4c3/a2f3e8d0f3c253bf,0
en.wikipedia.org/wiki/Gordon_Laxton,0
popovalx.shn-host.ru/,1
chacha.com/question/zendaya-colemens-facebook,0
jkconstructioninc.com/wp-includes/microsoft.secure.encryptedmail.service.login/763528482739423908665316258358992185381/index.php?loginid=abuse@FosterandPartners.com,1
xmjietuo.com/vg25kor,1
askbiography.com/bio/Pierre_Curzi.html,0
mylife.com/c-1914627365,0
yikson.com/7fg3g,1
mdsd.org/Default.aspx?tabid=120,0
suttonplace.com/,0
telequebec.qu.ca/,0
ydbayd.de/main.php,1
